Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name,States
Raj Kalpana Travels Pvt.Ltd,A/C Seater/Sleeper (2+1),20:00:00,01:45:00,05:45:00,1599.0,20,4.0,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow,Uttar pradesh
UPSRTC - SRG0008,Janrath AC Seater 2+2,17:00:00,23:30:00,06:30:00,620.0,36,3.3,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Lucknow to Bareilly (Uttar Pradesh),Uttar pradesh
UPSRTC - GRH0126,Ordinary Non AC Seater 2+3,17:30:00,00:16:00,06:46:00,429.0,52,3.3,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Lucknow to Bareilly (Uttar Pradesh),Uttar pradesh
UPSRTC - SRG0745,Ordinary Non AC Seater 2+3,17:35:00,23:10:00,05:35:00,429.0,52,3.3,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Lucknow to Bareilly (Uttar Pradesh),Uttar pradesh
UPSRTC - MRD0148,Janrath AC Seater 2+2,18:03:00,23:30:00,05:27:00,620.0,36,3.3,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Lucknow to Bareilly (Uttar Pradesh),Uttar pradesh
UPSRTC - BRT0037,Ordinary Non AC Seater 2+3,19:00:00,01:15:00,06:15:00,429.0,52,3.3,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Lucknow to Bareilly (Uttar Pradesh),Uttar pradesh
UPSRTC - BLY0077,Ordinary Non AC Seater 2+3,21:30:00,02:30:00,05:00:00,355.0,52,3.3,https://www.redbus.in/bus-tickets/bareilly-to-agra,Bareilly (Uttar Pradesh) to Agra,Uttar pradesh
UPSRTC - AGF0050,Shatabdi AC Seater 2+2,22:46:00,04:45:00,05:59:00,534.0,41,2.9,https://www.redbus.in/bus-tickets/bareilly-to-agra,Bareilly (Uttar Pradesh) to Agra,Uttar pradesh
UPSRTC - BLY0079,Ordinary Non AC Seater 2+3,23:00:00,04:00:00,05:00:00,355.0,52,3.3,https://www.redbus.in/bus-tickets/bareilly-to-agra,Bareilly (Uttar Pradesh) to Agra,Uttar pradesh
RSRTC - 195742,A/C Seater / Sleeper (2+1),23:59:00,06:30:00,06:31:00,664.0,34,1.7,https://www.redbus.in/bus-tickets/delhi-to-haldwani,Delhi to Haldwani,Uttar pradesh
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:00:00,05:00:00,06:00:00,665.0,20,4.6,https://www.redbus.in/bus-tickets/delhi-to-haldwani,Delhi to Haldwani,Uttar pradesh
India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),23:00:00,03:45:00,04:45:00,391.0,39,4.5,https://www.redbus.in/bus-tickets/delhi-to-haldwani,Delhi to Haldwani,Uttar pradesh
UPSRTC - BTR0023,Ordinary Non AC Seater 2+3,19:00:00,01:17:00,06:17:00,283.0,52,3.3,https://www.redbus.in/bus-tickets/allahabad-to-azamgarh,Prayagraj(Uttar Pradesh) to Azamgarh,Uttar pradesh
RS YADAV SMART BUS,A/C Seater / Sleeper (2+1),22:45:00,05:55:00,07:10:00,1099.0,10,4.5,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi,Uttar pradesh
Snemita Paribahan(Shinjini),A/C Seater (2+3),22:45:00,04:10:00,05:25:00,333.0,10,3.8,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata,West bengal
City Express (Shinjini),AC Seater (2+3),22:45:00,04:10:00,05:25:00,333.0,8,3.3,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata,West bengal
Satya Paribahan,A/C Seater (2+3),23:00:00,03:45:00,04:45:00,350.0,13,3.0,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata,West bengal
The Joy Ride,A/C Seater / Sleeper (2+2),21:15:00,02:30:00,05:15:00,520.0,1,3.9,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata,West bengal
Satya Paribahan,A/C Seater (2+3),23:30:00,03:40:00,04:10:00,350.0,20,1.8,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata,West bengal
Snemita Paribahan (Shinjini),AC Seater (2+3),23:35:00,04:15:00,04:40:00,333.0,20,2.5,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata,West bengal
Parameswar Travels,A/C Seater Push Back (2+3),21:00:00,03:00:00,06:00:00,340.0,13,1.6,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata,West bengal
Ankita Paribahan,A/C Seater Push Back (2+3),23:30:00,05:10:00,05:40:00,315.0,29,3.7,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata,West bengal
Snemita Paribahan,A/C Seater (2+3),23:30:00,04:00:00,04:30:00,378.0,45,2.1,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata,West bengal
Arunita Paribahan,A/C Seater (2+3),23:35:00,04:30:00,04:55:00,333.0,21,1.7,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata,West bengal
RAYAN,A/C Seater / Sleeper (2+1),20:00:00,01:20:00,05:20:00,500.0,41,2.3,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata,West bengal
Shyamoli Paribahan Pvt Ltd,VE A/C Seater (2+2),23:30:00,04:30:00,05:00:00,300.0,29,4.5,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha,West bengal
Express Line,Volvo 9600 A/C Seater (2+2),23:45:00,04:45:00,05:00:00,349.0,31,4.3,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha,West bengal
Maa Chandi Travels,A/C Seater / Sleeper (2+2),22:00:00,05:30:00,07:30:00,400.0,40,4.2,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha,West bengal
Satya Paribahan,A/C Seater (2+3),23:40:00,03:45:00,04:05:00,350.0,14,3.1,https://www.redbus.in/bus-tickets/mandarmani-to-kolkata,Mandarmani to Kolkata,West bengal
City Express (Shinjini),AC Seater (2+3),23:15:00,04:10:00,04:55:00,333.0,13,2.9,https://www.redbus.in/bus-tickets/mandarmani-to-kolkata,Mandarmani to Kolkata,West bengal
Snemita Paribahan(Shinjini),A/C Seater (2+3),23:15:00,04:10:00,04:55:00,333.0,11,2.5,https://www.redbus.in/bus-tickets/mandarmani-to-kolkata,Mandarmani to Kolkata,West bengal
Snemita Paribahan (Shinjini),AC Seater (2+3),23:59:00,04:15:00,04:16:00,333.0,20,2.5,https://www.redbus.in/bus-tickets/mandarmani-to-kolkata,Mandarmani to Kolkata,West bengal
Shyamoli Paribahan Pvt Ltd,VE A/C Seater (2+2),23:30:00,03:45:00,04:15:00,300.0,29,4.7,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Kolkata to Mandarmani,West bengal
Express Line,Volvo 9600 A/C Seater (2+2),23:45:00,04:05:00,04:20:00,349.0,31,4.4,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Kolkata to Mandarmani,West bengal
Basu Travels,A/C Seater / Sleeper (2+2),23:59:00,04:00:00,04:01:00,319.0,30,4.5,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Kolkata to Mandarmani,West bengal
Maa Chandi Travels,A/C Seater / Sleeper (2+2),22:00:00,05:10:00,07:10:00,400.0,40,3.7,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Kolkata to Mandarmani,West bengal
Himachal Pradesh Tourism Development Corporation (HPTDC) - 145607,AC Seater (2+2),21:00:00,06:00:00,09:00:00,1000.0,31,4.6,https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla,Himachal
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),23:25:00,07:45:00,08:20:00,759.0,41,4.5,https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla,Himachal
Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),23:30:00,07:40:00,08:10:00,760.0,19,4.5,https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla,Himachal
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:20:00,01:15:00,04:55:00,1899.0,6,3.3,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh,Himachal
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:15:00,01:20:00,04:05:00,1900.0,4,4.2,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh,Himachal
Northern Travels,Volvo A/C Semi Sleeper (2+2),21:45:00,01:30:00,03:45:00,1530.0,6,3.0,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh,Himachal
HRTC - 1529,Ordinary 3+2 Non AC Seater,13:56:00,19:05:00,05:09:00,364.0,37,4.1,https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,Chandigarh to Hamirpur (Himachal Pradesh),Himachal
HRTC - 1516,A/C Executive (2+3),15:00:00,18:50:00,03:50:00,340.0,27,4.2,https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,Chandigarh to Hamirpur (Himachal Pradesh),Himachal
HRTC - 1468,Ordinary 3+2 Non AC Seater,15:30:00,21:20:00,05:50:00,302.0,37,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,Chandigarh to Hamirpur (Himachal Pradesh),Himachal
HRTC - 1546,Ordinary 3+2 Non AC Seater,16:25:00,21:15:00,04:50:00,334.0,27,2.5,https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,Chandigarh to Hamirpur (Himachal Pradesh),Himachal
HRTC - 9235,A/C Executive (2+3),16:40:00,22:00:00,05:20:00,399.0,44,4.7,https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,Chandigarh to Hamirpur (Himachal Pradesh),Himachal
RSRTC - 192348,Super Luxury Volvo AC Seater Pushback 2+2,16:30:00,02:00:00,09:30:00,1117.0,11,2.6,https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi,Himachal
City Land Travels,Volvo A/C Semi Sleeper (2+2),22:00:00,05:00:00,07:00:00,1620.0,18,4.0,https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi,Himachal
Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),20:30:00,05:10:00,08:40:00,1572.0,19,4.6,https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi,Himachal
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:15:00,05:15:00,08:00:00,1900.0,4,4.8,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Hamirpur (Himachal Pradesh) to Delhi,Himachal
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:20:00,05:30:00,09:10:00,1994.0,5,4.5,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Hamirpur (Himachal Pradesh) to Delhi,Himachal
Bedi Travels,Volvo A/C Semi Sleeper (2+2),22:05:00,06:30:00,08:25:00,1479.0,2,4.7,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Hamirpur (Himachal Pradesh) to Delhi,Himachal
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:20:00,05:55:00,08:35:00,618.0,18,4.7,https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh),Himachal
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:45:00,05:55:00,08:10:00,618.0,34,4.7,https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh),Himachal
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),21:00:00,06:10:00,09:10:00,569.0,24,4.4,https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh),Himachal
FlixBus,Volvo A/C Seater (2+2),20:40:00,02:45:00,06:05:00,1203.57,1,4.0,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh,Himachal
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:10:00,01:00:00,05:50:00,1804.0,1,4.8,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh,Himachal
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),19:35:00,23:55:00,04:20:00,1757.0,11,4.4,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh,Himachal
City Land Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),19:40:00,00:40:00,05:00:00,1908.0,23,3.5,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh,Himachal
HRTC - 1003,Ordinary 3+2 Non AC Seater,14:30:00,02:20:00,11:50:00,661.0,37,3.9,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-chandigarh,Chamba (Himachal Pradesh) to Chandigarh,Himachal
HRTC - 1002,Ordinary 3+2 Non AC Seater,15:00:00,03:15:00,12:15:00,637.0,37,3.9,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-chandigarh,Chamba (Himachal Pradesh) to Chandigarh,Himachal
HRTC - 1024,A/C Executive (2+3),16:20:00,04:15:00,11:55:00,692.0,42,3.2,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-chandigarh,Chamba (Himachal Pradesh) to Chandigarh,Himachal
HRTC - 1001,A/C Executive (2+3),17:15:00,04:00:00,10:45:00,692.0,44,2.7,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-chandigarh,Chamba (Himachal Pradesh) to Chandigarh,Himachal
HRTC - 1007,Ordinary 3+2 Non AC Seater,19:00:00,05:40:00,10:40:00,637.0,17,4.4,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-chandigarh,Chamba (Himachal Pradesh) to Chandigarh,Himachal
RSRTC - 183801,Express Non AC Seater 2+3,15:30:00,21:00:00,05:30:00,320.0,41,3.6,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Himachal
Orbit Aviation Pvt Ltd,Mercedes Multi-Axle Semi Sleeper (2+2),12:55:00,18:55:00,06:00:00,549.0,11,3.5,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Himachal
NueGo,A/C Seater (2+2),14:30:00,19:35:00,05:05:00,434.0,1,3.8,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Himachal
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),18:15:00,01:15:00,07:00:00,1899.0,5,4.5,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh,Himachal
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),18:40:00,01:20:00,06:40:00,1900.0,4,4.6,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh,Himachal
Northern Travels,Scania Multi-Axle AC Semi Sleeper (2+2),18:45:00,01:00:00,06:15:00,2000.0,5,4.6,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh,Himachal
Raghukul Holidays,Volvo A/C Semi Sleeper (2+2),19:00:00,00:50:00,05:50:00,1304.0,7,3.7,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh,Himachal
Raghukul Holidays,Volvo A/C Semi Sleeper (2+2),19:05:00,00:50:00,05:45:00,1304.0,10,3.7,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh,Himachal
FlixBus,Volvo A/C Seater (2+2),20:00:00,02:45:00,06:45:00,1203.57,1,3.7,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh,Himachal
Laxmi holidays,VE A/C Semi Sleeper (2+2),23:50:00,05:30:00,05:40:00,854.0,31,4.4,https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh),Himachal
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:55:00,06:00:00,06:05:00,569.0,20,4.7,https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh),Himachal
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:55:00,05:59:00,06:04:00,569.0,22,4.5,https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh),Himachal
A N Holidays,Bharat Benz A/C Semi Sleeper (2+2),23:59:00,07:15:00,07:16:00,664.0,21,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh),Himachal
HRTC - 531,Ordinary 3+2 Non AC Seater,17:50:00,10:00:00,16:10:00,876.0,29,3.7,https://www.redbus.in/bus-tickets/delhi-to-chamba-himachal-pradesh,Delhi to Chamba (Himachal Pradesh),Himachal
HRTC - 590,A/C Executive (2+3),19:00:00,10:15:00,15:15:00,1062.0,21,2.6,https://www.redbus.in/bus-tickets/delhi-to-chamba-himachal-pradesh,Delhi to Chamba (Himachal Pradesh),Himachal
HRTC - 84,Himsuta AC Seater Volvo/Scania 2+2,20:15:00,11:30:00,15:15:00,1704.0,22,3.9,https://www.redbus.in/bus-tickets/delhi-to-chamba-himachal-pradesh,Delhi to Chamba (Himachal Pradesh),Himachal
HRTC - 578,Ordinary 3+2 Non AC Seater,22:10:00,18:35:00,20:25:00,907.0,37,1.9,https://www.redbus.in/bus-tickets/delhi-to-chamba-himachal-pradesh,Delhi to Chamba (Himachal Pradesh),Himachal
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:55:00,06:00:00,06:05:00,499.0,18,4.5,https://www.redbus.in/bus-tickets/chandigarh-to-palampur,Chandigarh to Palampur,Himachal
HRTC - 568,Ordinary 3+2 Non AC Seater,21:30:00,05:00:00,07:30:00,347.0,28,4.0,https://www.redbus.in/bus-tickets/delhi-to-nalagarh,Delhi to Nalagarh,Himachal
HRTC - 580,Ordinary 3+2 Non AC Seater,22:45:00,06:00:00,07:15:00,347.0,37,3.7,https://www.redbus.in/bus-tickets/delhi-to-nalagarh,Delhi to Nalagarh,Himachal
HRTC - 576,Himsuta AC Seater Volvo/Scania 2+2,23:20:00,06:00:00,06:40:00,657.0,30,3.7,https://www.redbus.in/bus-tickets/delhi-to-nalagarh,Delhi to Nalagarh,Himachal
RSRTC - 192348,Super Luxury Volvo AC Seater Pushback 2+2,16:30:00,21:15:00,04:45:00,432.0,13,4.5,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh,Himachal
Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),20:30:00,23:45:00,03:15:00,227.0,20,4.6,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh,Himachal
Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),20:30:00,23:10:00,02:40:00,227.0,20,4.6,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh,Himachal
Laxmi holidays,VE A/C Semi Sleeper (2+2),23:50:00,04:50:00,05:00:00,854.0,31,4.8,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,Chandigarh to Kangra,Himachal
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:55:00,05:10:00,05:15:00,569.0,22,4.6,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,Chandigarh to Kangra,Himachal
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:55:00,05:10:00,05:15:00,499.0,20,4.6,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,Chandigarh to Kangra,Himachal
A N Holidays,Bharat Benz A/C Semi Sleeper (2+2),23:59:00,06:00:00,06:01:00,664.0,20,2.2,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,Chandigarh to Kangra,Himachal
Northern Travels,Volvo A/C Semi Sleeper (2+2),22:50:00,01:30:00,02:40:00,1880.0,4,3.0,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh,Ghumarwin to Chandigarh,Himachal
Northern Travels,Volvo A/C Semi Sleeper (2+2),23:14:00,01:15:00,02:01:00,1800.0,22,3.0,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh,Ghumarwin to Chandigarh,Himachal
Bedi Travels,Volvo A/C Semi Sleeper (2+2),23:15:00,02:05:00,02:50:00,1479.0,2,4.8,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh,Ghumarwin to Chandigarh,Himachal
HRTC - 1002,Ordinary 3+2 Non AC Seater,15:00:00,08:30:00,17:30:00,907.0,32,4.0,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-delhi,Chamba (Himachal Pradesh) to Delhi,Himachal
HRTC - 1024,A/C Executive (2+3),16:20:00,08:35:00,16:15:00,1062.0,32,3.2,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-delhi,Chamba (Himachal Pradesh) to Delhi,Himachal
Metahills holidays,Scania A/C Semi Sleeper (2+2),22:21:00,04:50:00,06:29:00,570.48,21,3.1,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu,Himachal
GLOBAL HOLIDAYS ADVENTURE TOURS,A/C Semi Sleeper (2+2),22:25:00,06:00:00,07:35:00,438.0,33,4.1,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu,Himachal
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:50:00,04:15:00,05:25:00,499.0,15,4.9,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu,Himachal
Reo India Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),23:09:00,05:40:00,06:31:00,475.0,34,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu,Himachal
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),22:00:00,03:45:00,05:45:00,1537.0,30,4.7,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh,Himachal
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),16:00:00,23:00:00,07:00:00,1424.0,10,4.5,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh,Himachal
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:00:00,03:30:00,05:30:00,1804.0,11,4.5,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Manali to Chandigarh,Himachal
Bedi Travels,Volvo A/C Semi Sleeper (2+2),23:00:00,06:45:00,07:45:00,450.0,9,4.8,https://www.redbus.in/bus-tickets/delhi-to-solan,Delhi to Solan,Himachal
Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),23:30:00,06:30:00,07:00:00,580.0,19,4.7,https://www.redbus.in/bus-tickets/delhi-to-solan,Delhi to Solan,Himachal
Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),22:35:00,06:20:00,07:45:00,685.0,18,4.6,https://www.redbus.in/bus-tickets/delhi-to-solan,Delhi to Solan,Himachal
HRTC - 290,Ordinary 3+2 Non AC Seater,19:00:00,05:30:00,10:30:00,583.0,23,2.9,https://www.redbus.in/bus-tickets/shimla-to-manali,Shimla to Manali,Himachal
HRTC - 291,Himmani Deluxe 2+2 Non AC Seater,20:20:00,05:00:00,08:40:00,641.0,17,3.3,https://www.redbus.in/bus-tickets/shimla-to-manali,Shimla to Manali,Himachal
HRTC - 154,Himsuta AC Seater Volvo/Scania 2+2,21:00:00,06:10:00,09:10:00,963.0,33,3.9,https://www.redbus.in/bus-tickets/shimla-to-manali,Shimla to Manali,Himachal
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),23:30:00,05:20:00,05:50:00,452.0,7,4.7,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali,Himachal
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:45:00,06:00:00,06:15:00,475.0,16,4.7,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali,Himachal
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:50:00,05:00:00,06:10:00,499.0,12,4.6,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali,Himachal
GLOBAL HOLIDAYS ADVENTURE TOURS,A/C Semi Sleeper (2+2),22:25:00,07:00:00,08:35:00,438.0,33,3.7,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali,Himachal
HRTC - 710,Himmani Deluxe 2+2 Non AC Seater,19:45:00,04:30:00,08:45:00,545.0,27,2.3,https://www.redbus.in/bus-tickets/kullu-to-shimla,Kullu to Shimla,Himachal
HRTC - 726,Ordinary 3+2 Non AC Seater,20:45:00,04:30:00,07:45:00,495.0,27,3.3,https://www.redbus.in/bus-tickets/kullu-to-shimla,Kullu to Shimla,Himachal
HRTC - 155,Himsuta AC Seater Volvo/Scania 2+2,22:30:00,06:10:00,07:40:00,818.0,15,4.1,https://www.redbus.in/bus-tickets/kullu-to-shimla,Kullu to Shimla,Himachal
HRTC - 718,Ordinary 3+2 Non AC Seater,22:30:00,06:35:00,08:05:00,495.0,24,2.0,https://www.redbus.in/bus-tickets/kullu-to-shimla,Kullu to Shimla,Himachal
HRTC - 1405,Ordinary 3+2 Non AC Seater,14:40:00,23:45:00,09:05:00,488.0,27,3.9,https://www.redbus.in/bus-tickets/jassur-to-chandigarh,Jassur to Chandigarh,Himachal
HRTC - 1403,Ordinary 3+2 Non AC Seater,15:40:00,23:40:00,08:00:00,403.0,37,3.9,https://www.redbus.in/bus-tickets/jassur-to-chandigarh,Jassur to Chandigarh,Himachal
HRTC - 1414,Ordinary 3+2 Non AC Seater,16:26:00,23:59:00,07:33:00,409.0,35,3.9,https://www.redbus.in/bus-tickets/jassur-to-chandigarh,Jassur to Chandigarh,Himachal
RSRTC - 192348,Super Luxury Volvo AC Seater Pushback 2+2,17:47:00,02:00:00,08:13:00,925.0,11,3.6,https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi,Himachal
Bedi Travels,Volvo A/C Semi Sleeper (2+2),23:00:00,05:30:00,06:30:00,1410.0,1,4.8,https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi,Himachal
Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),21:50:00,05:10:00,07:20:00,1769.0,19,4.6,https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi,Himachal
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),21:30:00,04:30:00,07:00:00,1709.0,17,4.3,https://www.redbus.in/bus-tickets/solan-to-delhi,Solan to Delhi,Himachal
VT Bus,Scania Multi-Axle AC Semi Sleeper (2+2),20:15:00,22:45:00,02:30:00,690.0,10,4.2,https://www.redbus.in/bus-tickets/sundernagar-himachal-pradesh-to-chandigarh,Sunder Nagar (Himachal Pradesh) to Chandigarh,Himachal
Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),21:15:00,01:00:00,03:45:00,1128.0,32,4.4,https://www.redbus.in/bus-tickets/sundernagar-himachal-pradesh-to-chandigarh,Sunder Nagar (Himachal Pradesh) to Chandigarh,Himachal
